filename,spesies,frekuensi_dominan_hz,frekuensi_fundamental_hz
Pycnonotus aurigaster_f84_c1_wind.png,Pycnonotus aurigaster,3980.41,2453.33
Pycnonotus aurigaster_f84_c2.png,Pycnonotus aurigaster,4289.12,2481.83
Pycnonotus aurigaster_f84_c2_rain.png,Pycnonotus aurigaster,4688.97,2481.83
Pycnonotus aurigaster_f84_c2_wind.png,Pycnonotus aurigaster,3822.44,2481.83
Pycnonotus aurigaster_f84_c3.png,Pycnonotus aurigaster,4259.44,2453.33
Pycnonotus aurigaster_f84_c3_rain.png,Pycnonotus aurigaster,4410.99,2453.33
Pycnonotus aurigaster_f84_c3_wind.png,Pycnonotus aurigaster,3829.61,2453.33
Pycnonotus aurigaster_f84_c4.png,Pycnonotus aurigaster,4137.49,2467.54
Pycnonotus aurigaster_f84_c4_rain.png,Pycnonotus aurigaster,4324.23,2467.54
Pycnonotus aurigaster_f84_c4_wind.png,Pycnonotus aurigaster,3942.83,2467.54
Pycnonotus aurigaster_f84_c5.png,Pycnonotus aurigaster,4127.34,2481.83
Pycnonotus aurigaster_f84_c5_rain.png,Pycnonotus aurigaster,4464.68,2481.83
Pycnonotus aurigaster_f84_c5_wind.png,Pycnonotus aurigaster,3539.66,2481.83
Pycnonotus aurigaster_f84_c6.png,Pycnonotus aurigaster,4180.76,2629.41
Pycnonotus aurigaster_f84_c6_rain.png,Pycnonotus aurigaster,4241.66,2629.41
Pycnonotus aurigaster_f84_c6_wind.png,Pycnonotus aurigaster,4071.84,2629.41
Pycnonotus aurigaster_f84_c7.png,Pycnonotus aurigaster,4083.61,2917.51
Pycnonotus aurigaster_f84_c7_rain.png,Pycnonotus aurigaster,4104.86,2722.13
Pycnonotus aurigaster_f84_c7_wind.png,Pycnonotus aurigaster,3773.42,2917.51
Pycnonotus aurigaster_f84_c8.png,Pycnonotus aurigaster,4028.01,0.0
Pycnonotus aurigaster_f84_c8_rain.png,Pycnonotus aurigaster,4044.52,0.0
Pycnonotus aurigaster_f84_c8_wind.png,Pycnonotus aurigaster,3847.01,0.0
Pycnonotus aurigaster_f84_c9.png,Pycnonotus aurigaster,3859.51,2481.83
Pycnonotus aurigaster_f84_c9_rain.png,Pycnonotus aurigaster,4115.73,2481.83
Pycnonotus aurigaster_f84_c9_wind.png,Pycnonotus aurigaster,3695.87,2481.83
Pycnonotus aurigaster_f85_c1.png,Pycnonotus aurigaster,4826.93,3520.01
Pycnonotus aurigaster_f85_c1_rain.png,Pycnonotus aurigaster,4856.21,3520.01
Pycnonotus aurigaster_f85_c1_wind.png,Pycnonotus aurigaster,4763.61,3560.91
Pycnonotus aurigaster_f85_c2.png,Pycnonotus aurigaster,4838.83,3612.69
Pycnonotus aurigaster_f85_c2_rain.png,Pycnonotus aurigaster,4861.34,3612.69
Pycnonotus aurigaster_f85_c2_wind.png,Pycnonotus aurigaster,4802.13,3612.69
Pycnonotus aurigaster_f85_c3.png,Pycnonotus aurigaster,3872.04,2554.55
Pycnonotus aurigaster_f85_c3_rain.png,Pycnonotus aurigaster,4920.56,2599.21
Pycnonotus aurigaster_f85_c3_wind.png,Pycnonotus aurigaster,4015.31,3591.88
Pycnonotus aurigaster_f86_c1.png,Pycnonotus aurigaster,5729.21,3939.66
Pycnonotus aurigaster_f86_c1_rain.png,Pycnonotus aurigaster,5609.23,3894.41
Pycnonotus aurigaster_f86_c1_wind.png,Pycnonotus aurigaster,5655.94,3939.66
Pycnonotus aurigaster_f86_c2.png,Pycnonotus aurigaster,5835.52,3916.97
Pycnonotus aurigaster_f86_c2_rain.png,Pycnonotus aurigaster,5699.11,3894.41
Pycnonotus aurigaster_f86_c2_wind.png,Pycnonotus aurigaster,5239.48,3883.2
Pycnonotus aurigaster_f86_c3.png,Pycnonotus aurigaster,5750.79,3894.41
Pycnonotus aurigaster_f86_c3_rain.png,Pycnonotus aurigaster,5692.25,3894.41
Pycnonotus aurigaster_f86_c3_wind.png,Pycnonotus aurigaster,5267.76,3783.54
Pycnonotus aurigaster_f86_c4.png,Pycnonotus aurigaster,5688.43,3894.41
Pycnonotus aurigaster_f86_c4_rain.png,Pycnonotus aurigaster,5654.56,3894.41
Pycnonotus aurigaster_f86_c4_wind.png,Pycnonotus aurigaster,5489.24,3894.41
Pycnonotus aurigaster_f86_c5.png,Pycnonotus aurigaster,5808.87,0.0
Pycnonotus aurigaster_f86_c5_rain.png,Pycnonotus aurigaster,5773.6,3939.66
Pycnonotus aurigaster_f86_c5_wind.png,Pycnonotus aurigaster,5748.59,0.0
Pycnonotus aurigaster_f86_c6.png,Pycnonotus aurigaster,3731.19,0.0
Pycnonotus aurigaster_f86_c6_rain.png,Pycnonotus aurigaster,5718.79,200.0
Pycnonotus aurigaster_f86_c6_wind.png,Pycnonotus aurigaster,4124.83,0.0
Pycnonotus aurigaster_f87_c1.png,Pycnonotus aurigaster,5091.72,3003.0
Pycnonotus aurigaster_f87_c1_rain.png,Pycnonotus aurigaster,4837.84,3011.7
Pycnonotus aurigaster_f87_c1_wind.png,Pycnonotus aurigaster,3950.73,2994.35
Pycnonotus aurigaster_f87_c2.png,Pycnonotus aurigaster,2270.95,2714.3
Pycnonotus aurigaster_f87_c2_rain.png,Pycnonotus aurigaster,4964.58,2714.3
Pycnonotus aurigaster_f87_c2_wind.png,Pycnonotus aurigaster,2001.83,229.08
Pycnonotus aurigaster_f88_c1.png,Pycnonotus aurigaster,5332.87,2439.2
Pycnonotus aurigaster_f88_c1_rain.png,Pycnonotus aurigaster,4993.0,2467.54
Pycnonotus aurigaster_f88_c1_wind.png,Pycnonotus aurigaster,4682.3,2467.54
Pycnonotus aurigaster_f88_c2.png,Pycnonotus aurigaster,4987.63,2356.11
Pycnonotus aurigaster_f88_c2_rain.png,Pycnonotus aurigaster,4870.32,2004.26
Pycnonotus aurigaster_f88_c2_wind.png,Pycnonotus aurigaster,4210.26,1739.79
Pycnonotus aurigaster_f88_c3.png,Pycnonotus aurigaster,5221.27,2951.46
Pycnonotus aurigaster_f88_c3_rain.png,Pycnonotus aurigaster,5040.16,2959.96
Pycnonotus aurigaster_f88_c3_wind.png,Pycnonotus aurigaster,4432.27,2985.71
Pycnonotus aurigaster_f88_c4.png,Pycnonotus aurigaster,3593.22,1223.13
Pycnonotus aurigaster_f88_c4_rain.png,Pycnonotus aurigaster,5093.85,2675.37
Pycnonotus aurigaster_f88_c4_wind.png,Pycnonotus aurigaster,3548.57,2629.41
Pycnonotus aurigaster_f89_c1.png,Pycnonotus aurigaster,2850.0,2951.41
Pycnonotus aurigaster_f89_c10.png,Pycnonotus aurigaster,2683.8,2525.21
Pycnonotus aurigaster_f89_c10_rain.png,Pycnonotus aurigaster,3638.63,2474.68
Pycnonotus aurigaster_f89_c10_wind.png,Pycnonotus aurigaster,2478.84,2539.84
Pycnonotus aurigaster_f89_c11.png,Pycnonotus aurigaster,2416.18,2510.67
Pycnonotus aurigaster_f89_c11_rain.png,Pycnonotus aurigaster,3398.35,2503.44
Pycnonotus aurigaster_f89_c11_wind.png,Pycnonotus aurigaster,2332.01,2510.67
Pycnonotus aurigaster_f89_c1_rain.png,Pycnonotus aurigaster,3274.79,3037.89
Pycnonotus aurigaster_f89_c1_wind.png,Pycnonotus aurigaster,2529.13,2737.9
Pycnonotus aurigaster_f89_c2.png,Pycnonotus aurigaster,2874.98,2934.41
Pycnonotus aurigaster_f89_c2_rain.png,Pycnonotus aurigaster,3863.5,2745.83
Pycnonotus aurigaster_f89_c2_wind.png,Pycnonotus aurigaster,2745.91,2569.35
Pycnonotus aurigaster_f89_c3.png,Pycnonotus aurigaster,2815.62,2460.43
Pycnonotus aurigaster_f89_c3_rain.png,Pycnonotus aurigaster,3462.8,2481.83
Pycnonotus aurigaster_f89_c3_wind.png,Pycnonotus aurigaster,2669.55,2510.67
Pycnonotus aurigaster_f89_c4.png,Pycnonotus aurigaster,2660.0,2599.21
Pycnonotus aurigaster_f89_c4_rain.png,Pycnonotus aurigaster,3389.19,2591.72
Pycnonotus aurigaster_f89_c4_wind.png,Pycnonotus aurigaster,2541.02,2525.21
Pycnonotus aurigaster_f89_c5.png,Pycnonotus aurigaster,2620.97,2561.95
Pycnonotus aurigaster_f89_c5_rain.png,Pycnonotus aurigaster,2815.28,2539.84
Pycnonotus aurigaster_f89_c5_wind.png,Pycnonotus aurigaster,2577.47,2539.84
Pycnonotus aurigaster_f89_c6.png,Pycnonotus aurigaster,2606.99,2525.21
Pycnonotus aurigaster_f89_c6_rain.png,Pycnonotus aurigaster,3169.51,2496.21
Pycnonotus aurigaster_f89_c6_wind.png,Pycnonotus aurigaster,2561.31,2474.68
Pycnonotus aurigaster_f89_c7.png,Pycnonotus aurigaster,2759.76,2356.11
Pycnonotus aurigaster_f89_c7_rain.png,Pycnonotus aurigaster,3306.33,2356.11
Pycnonotus aurigaster_f89_c7_wind.png,Pycnonotus aurigaster,2531.93,2329.05
Pycnonotus aurigaster_f89_c8.png,Pycnonotus aurigaster,2614.88,2356.11
Pycnonotus aurigaster_f89_c8_rain.png,Pycnonotus aurigaster,3657.11,2356.11
Pycnonotus aurigaster_f89_c8_wind.png,Pycnonotus aurigaster,2568.19,2411.18
Pycnonotus aurigaster_f89_c9.png,Pycnonotus aurigaster,2751.71,2539.84
Pycnonotus aurigaster_f89_c9_rain.png,Pycnonotus aurigaster,2939.67,2539.84
Pycnonotus aurigaster_f89_c9_wind.png,Pycnonotus aurigaster,2703.32,2532.53
Pycnonotus aurigaster_f8_c1.png,Pycnonotus aurigaster,3475.87,3237.18
Pycnonotus aurigaster_f8_c1_rain.png,Pycnonotus aurigaster,3975.84,3255.94
Pycnonotus aurigaster_f8_c1_wind.png,Pycnonotus aurigaster,3183.91,3332.04
Pycnonotus aurigaster_f8_c2.png,Pycnonotus aurigaster,3603.58,3312.85
Pycnonotus aurigaster_f8_c2_rain.png,Pycnonotus aurigaster,4678.22,3332.04
Pycnonotus aurigaster_f8_c2_wind.png,Pycnonotus aurigaster,3289.41,3322.44
Pycnonotus aurigaster_f8_c3.png,Pycnonotus aurigaster,3482.1,3145.03
Pycnonotus aurigaster_f8_c3_rain.png,Pycnonotus aurigaster,4068.57,3163.24
Pycnonotus aurigaster_f8_c3_wind.png,Pycnonotus aurigaster,2989.47,3163.24
Pycnonotus aurigaster_f8_c4.png,Pycnonotus aurigaster,3280.55,2004.26
Pycnonotus aurigaster_f8_c4_rain.png,Pycnonotus aurigaster,4447.72,1969.83
Pycnonotus aurigaster_f8_c4_wind.png,Pycnonotus aurigaster,2936.62,1837.92
Pycnonotus aurigaster_f90_c1.png,Pycnonotus aurigaster,6079.19,3530.17
Pycnonotus aurigaster_f90_c1_rain.png,Pycnonotus aurigaster,5990.3,3550.62
Pycnonotus aurigaster_f90_c1_wind.png,Pycnonotus aurigaster,5865.04,3530.17
Pycnonotus aurigaster_f90_c2.png,Pycnonotus aurigaster,5283.54,3449.54
Pycnonotus aurigaster_f90_c2_rain.png,Pycnonotus aurigaster,5171.28,3108.95
Pycnonotus aurigaster_f90_c2_wind.png,Pycnonotus aurigaster,4982.35,3200.0
Pycnonotus aurigaster_f90_c3.png,Pycnonotus aurigaster,5650.49,2884.0
Pycnonotus aurigaster_f90_c3_rain.png,Pycnonotus aurigaster,5499.73,2884.0
Pycnonotus aurigaster_f90_c3_wind.png,Pycnonotus aurigaster,5141.35,2900.71
Pycnonotus aurigaster_f90_c4.png,Pycnonotus aurigaster,4668.56,2900.71
Pycnonotus aurigaster_f90_c4_rain.png,Pycnonotus aurigaster,4702.98,2892.35
Pycnonotus aurigaster_f90_c4_wind.png,Pycnonotus aurigaster,3825.4,2917.51
Pycnonotus aurigaster_f90_c5.png,Pycnonotus aurigaster,5469.66,4499.42
Pycnonotus aurigaster_f90_c5_rain.png,Pycnonotus aurigaster,5387.99,3591.88
Pycnonotus aurigaster_f90_c5_wind.png,Pycnonotus aurigaster,5126.21,3530.17
Pycnonotus aurigaster_f90_c6.png,Pycnonotus aurigaster,5603.08,4525.48
Pycnonotus aurigaster_f90_c6_rain.png,Pycnonotus aurigaster,5572.08,4525.48
Pycnonotus aurigaster_f90_c6_wind.png,Pycnonotus aurigaster,5014.91,3469.53
Pycnonotus aurigaster_f90_c7.png,Pycnonotus aurigaster,5403.34,3370.81
Pycnonotus aurigaster_f90_c7_rain.png,Pycnonotus aurigaster,5373.44,3332.04
Pycnonotus aurigaster_f90_c7_wind.png,Pycnonotus aurigaster,4737.84,3181.57
Pycnonotus aurigaster_f90_c8.png,Pycnonotus aurigaster,4258.93,3390.28
Pycnonotus aurigaster_f90_c8_rain.png,Pycnonotus aurigaster,5388.85,3370.76
Pycnonotus aurigaster_f90_c8_wind.png,Pycnonotus aurigaster,4054.07,2867.39
Pycnonotus aurigaster_f91_c1.png,Pycnonotus aurigaster,4286.41,2369.76
Pycnonotus aurigaster_f91_c10.png,Pycnonotus aurigaster,1549.83,4658.09
Pycnonotus aurigaster_f91_c10_rain.png,Pycnonotus aurigaster,5176.57,4658.09
Pycnonotus aurigaster_f91_c10_wind.png,Pycnonotus aurigaster,2421.08,4658.09
Pycnonotus aurigaster_f91_c1_rain.png,Pycnonotus aurigaster,4348.3,2369.76
Pycnonotus aurigaster_f91_c1_wind.png,Pycnonotus aurigaster,4049.82,200.0
Pycnonotus aurigaster_f91_c2.png,Pycnonotus aurigaster,3898.89,2818.13
Pycnonotus aurigaster_f91_c2_rain.png,Pycnonotus aurigaster,3951.98,2770.46
Pycnonotus aurigaster_f91_c2_wind.png,Pycnonotus aurigaster,3725.98,2525.21
Pycnonotus aurigaster_f91_c3.png,Pycnonotus aurigaster,4286.34,2467.54
Pycnonotus aurigaster_f91_c3_rain.png,Pycnonotus aurigaster,4361.12,2467.54
Pycnonotus aurigaster_f91_c3_wind.png,Pycnonotus aurigaster,4163.92,2467.54
Pycnonotus aurigaster_f91_c4.png,Pycnonotus aurigaster,4433.25,2614.26
Pycnonotus aurigaster_f91_c4_rain.png,Pycnonotus aurigaster,4656.66,2621.84
Pycnonotus aurigaster_f91_c4_wind.png,Pycnonotus aurigaster,4021.75,2614.26
Pycnonotus aurigaster_f91_c5.png,Pycnonotus aurigaster,4380.58,2496.21
Pycnonotus aurigaster_f91_c5_rain.png,Pycnonotus aurigaster,4564.1,2481.83
Pycnonotus aurigaster_f91_c5_wind.png,Pycnonotus aurigaster,4263.34,2496.21
Pycnonotus aurigaster_f91_c6.png,Pycnonotus aurigaster,4373.17,3126.91
Pycnonotus aurigaster_f91_c6_rain.png,Pycnonotus aurigaster,4510.55,2510.67
Pycnonotus aurigaster_f91_c6_wind.png,Pycnonotus aurigaster,4078.75,2439.2
Pycnonotus aurigaster_f91_c7.png,Pycnonotus aurigaster,4607.79,2496.21
Pycnonotus aurigaster_f91_c7_rain.png,Pycnonotus aurigaster,4625.16,2496.21
Pycnonotus aurigaster_f91_c7_wind.png,Pycnonotus aurigaster,4479.58,2481.83
Pycnonotus aurigaster_f91_c8.png,Pycnonotus aurigaster,4761.98,4658.09
Pycnonotus aurigaster_f91_c8_rain.png,Pycnonotus aurigaster,4774.6,4658.09
Pycnonotus aurigaster_f91_c8_wind.png,Pycnonotus aurigaster,4392.02,3127.75
Pycnonotus aurigaster_f91_c9.png,Pycnonotus aurigaster,4646.4,3163.24
Pycnonotus aurigaster_f91_c9_rain.png,Pycnonotus aurigaster,4667.39,3163.24
Pycnonotus aurigaster_f91_c9_wind.png,Pycnonotus aurigaster,4593.7,3154.14
Pycnonotus aurigaster_f92_c1.png,Pycnonotus aurigaster,2050.42,200.0
Pycnonotus aurigaster_f92_c10.png,Pycnonotus aurigaster,1871.42,200.0
Pycnonotus aurigaster_f92_c10_rain.png,Pycnonotus aurigaster,2430.58,200.0
Pycnonotus aurigaster_f92_c10_wind.png,Pycnonotus aurigaster,1771.76,200.0
Pycnonotus aurigaster_f92_c11.png,Pycnonotus aurigaster,2045.74,200.0
Pycnonotus aurigaster_f92_c11_rain.png,Pycnonotus aurigaster,2422.65,200.58
Pycnonotus aurigaster_f92_c11_wind.png,Pycnonotus aurigaster,1997.7,200.0
Pycnonotus aurigaster_f92_c12.png,Pycnonotus aurigaster,2139.7,3390.28
Pycnonotus aurigaster_f92_c12_rain.png,Pycnonotus aurigaster,3485.54,3181.57
Pycnonotus aurigaster_f92_c12_wind.png,Pycnonotus aurigaster,2117.15,3181.57
Pycnonotus aurigaster_f92_c13.png,Pycnonotus aurigaster,2001.89,205.86
Pycnonotus aurigaster_f92_c13_rain.png,Pycnonotus aurigaster,3708.76,235.11
Pycnonotus aurigaster_f92_c13_wind.png,Pycnonotus aurigaster,1943.54,207.05
Pycnonotus aurigaster_f92_c14.png,Pycnonotus aurigaster,2084.62,201.16
Pycnonotus aurigaster_f92_c14_rain.png,Pycnonotus aurigaster,3420.53,207.05
Pycnonotus aurigaster_f92_c14_wind.png,Pycnonotus aurigaster,2067.34,202.32
Pycnonotus aurigaster_f92_c15.png,Pycnonotus aurigaster,1958.61,3135.97
Pycnonotus aurigaster_f92_c15_rain.png,Pycnonotus aurigaster,2368.98,3135.97
Pycnonotus aurigaster_f92_c15_wind.png,Pycnonotus aurigaster,1924.14,3135.97
Pycnonotus aurigaster_f92_c16.png,Pycnonotus aurigaster,2112.06,3163.24
Pycnonotus aurigaster_f92_c16_rain.png,Pycnonotus aurigaster,3087.2,227.1
Pycnonotus aurigaster_f92_c16_wind.png,Pycnonotus aurigaster,2046.99,3172.41
Pycnonotus aurigaster_f92_c17.png,Pycnonotus aurigaster,2021.49,216.85
Pycnonotus aurigaster_f92_c17_rain.png,Pycnonotus aurigaster,3687.34,3218.54
Pycnonotus aurigaster_f92_c17_wind.png,Pycnonotus aurigaster,1969.91,3218.54
Pycnonotus aurigaster_f92_c18.png,Pycnonotus aurigaster,2001.61,201.16
Pycnonotus aurigaster_f92_c18_rain.png,Pycnonotus aurigaster,3457.9,200.0
Pycnonotus aurigaster_f92_c18_wind.png,Pycnonotus aurigaster,1900.33,200.0
Pycnonotus aurigaster_f92_c19.png,Pycnonotus aurigaster,1954.29,200.0
Pycnonotus aurigaster_f92_c19_rain.png,Pycnonotus aurigaster,3032.29,200.0
Pycnonotus aurigaster_f92_c19_wind.png,Pycnonotus aurigaster,1899.69,201.16
Pycnonotus aurigaster_f92_c1_rain.png,Pycnonotus aurigaster,2502.46,200.0
Pycnonotus aurigaster_f92_c1_wind.png,Pycnonotus aurigaster,1985.82,200.0
Pycnonotus aurigaster_f92_c2.png,Pycnonotus aurigaster,1902.38,2683.12
Pycnonotus aurigaster_f92_c20.png,Pycnonotus aurigaster,738.09,200.0
Pycnonotus aurigaster_f92_c20_rain.png,Pycnonotus aurigaster,4263.8,202.32
Pycnonotus aurigaster_f92_c20_wind.png,Pycnonotus aurigaster,1597.09,201.16
Pycnonotus aurigaster_f92_c2_rain.png,Pycnonotus aurigaster,2939.92,2985.71
Pycnonotus aurigaster_f92_c2_wind.png,Pycnonotus aurigaster,1799.61,2706.46
Pycnonotus aurigaster_f92_c3.png,Pycnonotus aurigaster,1987.11,2994.35
Pycnonotus aurigaster_f92_c3_rain.png,Pycnonotus aurigaster,4240.1,3003.0
Pycnonotus aurigaster_f92_c3_wind.png,Pycnonotus aurigaster,1942.28,3003.0
Pycnonotus aurigaster_f92_c4.png,Pycnonotus aurigaster,1856.69,200.0
Pycnonotus aurigaster_f92_c4_rain.png,Pycnonotus aurigaster,3580.06,3145.5
Pycnonotus aurigaster_f92_c4_wind.png,Pycnonotus aurigaster,1754.45,200.0
Pycnonotus aurigaster_f92_c5.png,Pycnonotus aurigaster,1815.76,200.0
Pycnonotus aurigaster_f92_c5_rain.png,Pycnonotus aurigaster,2235.82,200.0
Pycnonotus aurigaster_f92_c5_wind.png,Pycnonotus aurigaster,1787.28,200.0
Pycnonotus aurigaster_f92_c6.png,Pycnonotus aurigaster,1934.61,200.0
Pycnonotus aurigaster_f92_c6_rain.png,Pycnonotus aurigaster,3117.75,200.0
Pycnonotus aurigaster_f92_c6_wind.png,Pycnonotus aurigaster,1800.19,3284.28
Pycnonotus aurigaster_f92_c7.png,Pycnonotus aurigaster,2011.14,220.64
Pycnonotus aurigaster_f92_c7_rain.png,Pycnonotus aurigaster,3718.85,3274.8
Pycnonotus aurigaster_f92_c7_wind.png,Pycnonotus aurigaster,1956.31,224.49
Pycnonotus aurigaster_f92_c8.png,Pycnonotus aurigaster,1967.16,3020.4
Pycnonotus aurigaster_f92_c8_rain.png,Pycnonotus aurigaster,3521.58,3020.4
Pycnonotus aurigaster_f92_c8_wind.png,Pycnonotus aurigaster,1878.93,3200.0
Pycnonotus aurigaster_f92_c9.png,Pycnonotus aurigaster,2062.92,200.0
Pycnonotus aurigaster_f92_c9_rain.png,Pycnonotus aurigaster,3701.62,204.67
Pycnonotus aurigaster_f92_c9_wind.png,Pycnonotus aurigaster,1997.98,201.16
Pycnonotus aurigaster_f93_c1.png,Pycnonotus aurigaster,3800.5,2801.9
Pycnonotus aurigaster_f93_c1_rain.png,Pycnonotus aurigaster,4594.19,2722.13
Pycnonotus aurigaster_f93_c1_wind.png,Pycnonotus aurigaster,2791.72,2834.46
Pycnonotus aurigaster_f93_c2.png,Pycnonotus aurigaster,3254.83,3237.18
Pycnonotus aurigaster_f93_c2_rain.png,Pycnonotus aurigaster,4875.9,3499.73
Pycnonotus aurigaster_f93_c2_wind.png,Pycnonotus aurigaster,2870.37,3740.09
Pycnonotus aurigaster_f94_c1.png,Pycnonotus aurigaster,3846.24,2584.41
Pycnonotus aurigaster_f94_c1_rain.png,Pycnonotus aurigaster,4873.62,2584.41
Pycnonotus aurigaster_f94_c1_wind.png,Pycnonotus aurigaster,2792.84,2769.72
Pycnonotus aurigaster_f95_c1.png,Pycnonotus aurigaster,2135.95,5289.28
Pycnonotus aurigaster_f95_c1_rain.png,Pycnonotus aurigaster,3629.73,5258.82
Pycnonotus aurigaster_f95_c1_wind.png,Pycnonotus aurigaster,1699.49,5412.91
Pycnonotus aurigaster_f95_c2.png,Pycnonotus aurigaster,2282.6,5050.43
Pycnonotus aurigaster_f95_c2_rain.png,Pycnonotus aurigaster,4376.73,5243.67
Pycnonotus aurigaster_f95_c2_wind.png,Pycnonotus aurigaster,2017.06,5094.4
Pycnonotus aurigaster_f95_c3.png,Pycnonotus aurigaster,2230.59,5109.11
Pycnonotus aurigaster_f95_c3_rain.png,Pycnonotus aurigaster,3205.45,5138.71
Pycnonotus aurigaster_f95_c3_wind.png,Pycnonotus aurigaster,2088.96,3550.62
Pycnonotus aurigaster_f95_c4.png,Pycnonotus aurigaster,1852.71,2917.51
Pycnonotus aurigaster_f95_c4_rain.png,Pycnonotus aurigaster,3695.05,0.0
Pycnonotus aurigaster_f95_c4_wind.png,Pycnonotus aurigaster,1709.62,0.0
Pycnonotus aurigaster_f95_c5.png,Pycnonotus aurigaster,1631.03,3218.54
Pycnonotus aurigaster_f95_c5_rain.png,Pycnonotus aurigaster,3108.29,0.0
Pycnonotus aurigaster_f95_c5_wind.png,Pycnonotus aurigaster,1370.05,0.0
Pycnonotus aurigaster_f95_c6.png,Pycnonotus aurigaster,1838.09,5801.42
Pycnonotus aurigaster_f95_c6_rain.png,Pycnonotus aurigaster,4245.93,0.0
Pycnonotus aurigaster_f95_c6_wind.png,Pycnonotus aurigaster,1619.71,0.0
Pycnonotus aurigaster_f95_c7.png,Pycnonotus aurigaster,347.37,0.0
Pycnonotus aurigaster_f95_c7_rain.png,Pycnonotus aurigaster,4844.93,203.5
Pycnonotus aurigaster_f95_c7_wind.png,Pycnonotus aurigaster,1283.77,213.12
Pycnonotus aurigaster_f96_c1.png,Pycnonotus aurigaster,3466.33,2968.51
Pycnonotus aurigaster_f96_c1_rain.png,Pycnonotus aurigaster,4269.87,2985.71
Pycnonotus aurigaster_f96_c1_wind.png,Pycnonotus aurigaster,2460.42,3055.49
Pycnonotus aurigaster_f96_c2.png,Pycnonotus aurigaster,3694.67,2917.51
Pycnonotus aurigaster_f96_c2_rain.png,Pycnonotus aurigaster,4435.63,2917.51
Pycnonotus aurigaster_f96_c2_wind.png,Pycnonotus aurigaster,2748.19,3499.73
Pycnonotus aurigaster_f96_c3.png,Pycnonotus aurigaster,3396.8,2834.46
Pycnonotus aurigaster_f96_c3_rain.png,Pycnonotus aurigaster,4138.4,2834.46
Pycnonotus aurigaster_f96_c3_wind.png,Pycnonotus aurigaster,2571.88,2769.72
Pycnonotus aurigaster_f97_c1.png,Pycnonotus aurigaster,4021.34,2262.74
Pycnonotus aurigaster_f97_c1_rain.png,Pycnonotus aurigaster,4166.69,2262.74
Pycnonotus aurigaster_f97_c1_wind.png,Pycnonotus aurigaster,3312.79,2315.67
Pycnonotus aurigaster_f97_c2.png,Pycnonotus aurigaster,4185.44,0.0
Pycnonotus aurigaster_f97_c2_rain.png,Pycnonotus aurigaster,4192.35,0.0
Pycnonotus aurigaster_f97_c2_wind.png,Pycnonotus aurigaster,4034.29,0.0
Pycnonotus aurigaster_f97_c3.png,Pycnonotus aurigaster,3079.32,240.61
Pycnonotus aurigaster_f97_c3_rain.png,Pycnonotus aurigaster,4724.17,1572.51
Pycnonotus aurigaster_f97_c3_wind.png,Pycnonotus aurigaster,3139.51,0.0
Pycnonotus aurigaster_f98_c1.png,Pycnonotus aurigaster,5695.6,2269.3
Pycnonotus aurigaster_f98_c10.png,Pycnonotus aurigaster,5972.63,3750.92
Pycnonotus aurigaster_f98_c10_rain.png,Pycnonotus aurigaster,5679.94,3761.75
Pycnonotus aurigaster_f98_c10_wind.png,Pycnonotus aurigaster,5088.96,4066.85
Pycnonotus aurigaster_f98_c11.png,Pycnonotus aurigaster,5463.23,3939.66
Pycnonotus aurigaster_f98_c11_rain.png,Pycnonotus aurigaster,5185.18,3916.97
Pycnonotus aurigaster_f98_c11_wind.png,Pycnonotus aurigaster,5268.48,3939.66
Pycnonotus aurigaster_f98_c12.png,Pycnonotus aurigaster,4469.78,3274.8
Pycnonotus aurigaster_f98_c12_rain.png,Pycnonotus aurigaster,5501.21,3293.77
Pycnonotus aurigaster_f98_c12_wind.png,Pycnonotus aurigaster,4305.96,3740.09
Pycnonotus aurigaster_f98_c1_rain.png,Pycnonotus aurigaster,5406.36,3237.18
Pycnonotus aurigaster_f98_c1_wind.png,Pycnonotus aurigaster,4765.72,3218.54
Pycnonotus aurigaster_f98_c2.png,Pycnonotus aurigaster,7218.16,6400.0
Pycnonotus aurigaster_f98_c2_rain.png,Pycnonotus aurigaster,6710.97,6400.0
Pycnonotus aurigaster_f98_c2_wind.png,Pycnonotus aurigaster,6832.62,6400.0
Pycnonotus aurigaster_f98_c3.png,Pycnonotus aurigaster,8321.42,3237.18
Pycnonotus aurigaster_f98_c3_rain.png,Pycnonotus aurigaster,8134.12,3237.18
Pycnonotus aurigaster_f98_c3_wind.png,Pycnonotus aurigaster,7895.87,3237.18
Pycnonotus aurigaster_f98_c4.png,Pycnonotus aurigaster,6686.77,3237.18
Pycnonotus aurigaster_f98_c4_rain.png,Pycnonotus aurigaster,6524.88,3237.18
Pycnonotus aurigaster_f98_c4_wind.png,Pycnonotus aurigaster,6276.85,3237.18
