id_xc,nama_ilmiah,nama_indonesia,negara,lokasi,kualitas,durasi,nama_file,status,alasan
XC579093,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,1:28,XC579093.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC579092,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,0:44,XC579092.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC578968,Passer montanus,Burung Gereja Erasia,Estonia,"Kandiküla, Tartu City, Tartu maakond",C,0:57,XC578968.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC577509,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,0:54,XC577509.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC577498,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near  Helperthorpe), North Yorkshire, England",C,3:27,XC577498.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC577497,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near  Helperthorpe), North Yorkshire, England",C,1:04,XC577497.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC576636,Passer montanus,Burung Gereja Erasia,Japan,"Hujimae Higata, Aichi",C,1:59,XC576636.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC576222,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,0:07,XC576222.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC576221,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,1:24,XC576221.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC571816,Passer montanus,Burung Gereja Erasia,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",C,1:11,XC571816.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC571701,Passer montanus,Burung Gereja Erasia,Indonesia,"Kecamatan Bumiaji, Kota Batu, Jawa Timur",C,0:38,XC571701.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC563079,Passer montanus,Burung Gereja Erasia,Poland,"Poznań, Poznań, Wielkopolskie",C,0:18,XC563079.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC562908,Passer montanus,Burung Gereja Erasia,France,"Gérone (near  Albi), Tarn, Occitanie",C,0:04,XC562908.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC557159,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",C,1:10,XC557159.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC557151,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,2:08,XC557151.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC557150,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,0:13,XC557150.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC557146,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,1:54,XC557146.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC546085,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,1:52,XC546085.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC546080,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",C,1:07,XC546080.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC546078,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",C,1:09,XC546078.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC545683,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,0:08,XC545683.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC545658,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,1:20,XC545658.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC543654,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe) North Yorkshire, England",C,1:25,XC543654.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC541801,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near West Lutton), North Yorkshire, England",C,1:24,XC541801.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC541343,Passer montanus,Burung Gereja Erasia,Netherlands,"Wijk bij Duurstede, Wijk bij Duurstede, Utrecht",C,0:02,XC541343.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC540436,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:24,XC540436.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC540435,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:11,XC540435.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC539892,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,0:44,XC539892.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC539669,Passer montanus,Burung Gereja Erasia,United Kingdom,"Knott End-on-Sea, Fylde, Lancashire, England",C,0:11,XC539669.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC539484,Passer montanus,Burung Gereja Erasia,Ukraine,"Toky, Pidvolochys'kyi district, Ternopil's'ka oblast",C,1:01,XC539484.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC537247,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,2:35,XC537247.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC537240,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:00,XC537240.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC534368,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:44,XC534368.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC534059,Passer montanus,Burung Gereja Erasia,Poland,"Tychy, Tychy, śląskie",C,1:18,XC534059.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC534039,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe) North Yorkshire, England",C,1:16,XC534039.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC534038,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe) North Yorkshire, England",C,0:55,XC534038.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC533919,Passer montanus,Burung Gereja Erasia,United Kingdom,"Knott End-on-Sea, Fylde, Lancashire, England",C,0:04,XC533919.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC533871,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,7:31,XC533871.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC533870,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,4:33,XC533870.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC533869,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:33,XC533869.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC532778,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,1:28,XC532778.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC532777,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,1:37,XC532777.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC532776,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,0:20,XC532776.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC532775,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,1:12,XC532775.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC532215,Passer montanus,Burung Gereja Erasia,Netherlands,"'s-Hertogenbosch, 's-Hertogenbosch, Noord-Brabant",C,0:34,XC532215.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC530789,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,1:12,XC530789.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC530786,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District,(near Helperthorpe), North Yorkshire, England",C,6:04,XC530786.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC529833,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,2:24,XC529833.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC529827,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:34,XC529827.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC527832,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,0:39,XC527832.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC527547,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Lutton), North Yorkshire, England",C,1:33,XC527547.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526201,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:04,XC526201.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526199,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,3:18,XC526199.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526198,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:28,XC526198.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526197,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:00,XC526197.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526196,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:38,XC526196.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC526183,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:20,XC526183.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC525253,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:53,XC525253.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC525252,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,3:40,XC525252.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC524384,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:41,XC524384.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522949,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:29,XC522949.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522948,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:41,XC522948.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522938,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near West Heslerton), North Yorkshire, England",C,2:41,XC522938.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522932,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:56,XC522932.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522761,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,0:42,XC522761.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC522696,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,0:18,XC522696.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521345,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:45,XC521345.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521341,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:58,XC521341.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521334,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,1:08,XC521334.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521328,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District, (near Helperthorpe), North Yorkshire, England",C,2:32,XC521328.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC521228,Passer montanus,Burung Gereja Erasia,United States,"West Lucas (near  Coralville), Johnson County, Iowa",C,0:08,XC521228.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC520574,Passer montanus,Burung Gereja Erasia,United Kingdom,"Ryedale District ,(near Helperthorpe), North Yorkshire, England",C,1:12,XC520574.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC517769,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,0:46,XC517769.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC517768,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,0:49,XC517768.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC515536,Passer montanus,Burung Gereja Erasia,Germany, Bobingen / Schwettinger  -in  Bayern,C,3:11,XC515536.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC513789,Passer montanus,Burung Gereja Erasia,Spain,"Timoneda d'Alfés, Segrià, Catalunya",C,0:10,XC513789.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC513504,Passer montanus,Burung Gereja Erasia,Estonia,"Järveküla, Tarvastu Parish, Viljandi County",C,0:12,XC513504.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC513218,Passer montanus,Burung Gereja Erasia,United States,"Rivers Township (near  West Alton), St. Charles County, Missouri",C,3:09,XC513218.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC511896,Passer montanus,Burung Gereja Erasia,United Kingdom,"Bempton Cliffs, East Riding of Yorkshire, England",C,0:25,XC511896.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC511895,Passer montanus,Burung Gereja Erasia,United Kingdom,"Bempton Cliffs, East Riding of Yorkshire, England",C,0:56,XC511895.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC511893,Passer montanus,Burung Gereja Erasia,United Kingdom,"Bempton Cliffs, East Riding of Yorkshire, England",C,0:36,XC511893.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
XC511892,Passer montanus,Burung Gereja Erasia,United Kingdom,"Bempton Cliffs, East Riding of Yorkshire, England",C,1:01,XC511892.mp3,Tidak Digunakan,Tidak terpilih dalam proses balancing durasi (data berlebih)
