id_xc,nama_ilmiah,nama_indonesia,nama_inggris,negara,lokasi,kualitas,jenis_suara,perekam,tanggal,durasi,url_halaman,nama_file,file_tersedia
XC455057,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,"call, wing beats",david m,2019-02-03,4:05,https://xeno-canto.org/455057,XC455057.mp3,Ya
XC454908,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,"call, flight call",david m,2019-02-03,5:46,https://xeno-canto.org/454908,XC454908.mp3,Ya
XC454906,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-02-03,3:59,https://xeno-canto.org/454906,XC454906.mp3,Ya
XC454905,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-02-03,2:22,https://xeno-canto.org/454905,XC454905.mp3,Ya
XC454904,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-02-03,1:39,https://xeno-canto.org/454904,XC454904.mp3,Ya
XC454635,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-04,0:49,https://xeno-canto.org/454635,XC454635.mp3,Ya
XC454634,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-04,2:25,https://xeno-canto.org/454634,XC454634.mp3,Ya
XC454633,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-04,1:53,https://xeno-canto.org/454633,XC454633.mp3,Ya
XC454369,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-02,2:01,https://xeno-canto.org/454369,XC454369.mp3,Ya
XC454368,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-02,1:15,https://xeno-canto.org/454368,XC454368.mp3,Ya
XC454367,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-02,0:15,https://xeno-canto.org/454367,XC454367.mp3,Ya
XC454366,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-02,1:59,https://xeno-canto.org/454366,XC454366.mp3,Ya
XC454365,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-02,0:33,https://xeno-canto.org/454365,XC454365.mp3,Ya
XC454236,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-27,4:27,https://xeno-canto.org/454236,XC454236.mp3,Ya
XC454235,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-27,2:08,https://xeno-canto.org/454235,XC454235.mp3,Ya
XC454234,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-27,0:31,https://xeno-canto.org/454234,XC454234.mp3,Ya
XC454233,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-27,1:14,https://xeno-canto.org/454233,XC454233.mp3,Ya
XC454128,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,0:41,https://xeno-canto.org/454128,XC454128.mp3,Ya
XC454127,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,0:26,https://xeno-canto.org/454127,XC454127.mp3,Ya
XC454126,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,1:15,https://xeno-canto.org/454126,XC454126.mp3,Ya
XC454125,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,0:34,https://xeno-canto.org/454125,XC454125.mp3,Ya
XC454124,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,4:18,https://xeno-canto.org/454124,XC454124.mp3,Ya
XC454123,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,6:32,https://xeno-canto.org/454123,XC454123.mp3,Ya
XC454122,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,0:17,https://xeno-canto.org/454122,XC454122.mp3,Ya
XC454121,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,2:21,https://xeno-canto.org/454121,XC454121.mp3,Ya
XC454120,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-26,0:23,https://xeno-canto.org/454120,XC454120.mp3,Ya
XC453951,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-01,3:44,https://xeno-canto.org/453951,XC453951.mp3,Ya
XC453837,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-19,3:24,https://xeno-canto.org/453837,XC453837.mp3,Ya
XC453836,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-19,1:28,https://xeno-canto.org/453836,XC453836.mp3,Ya
XC453835,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-19,1:29,https://xeno-canto.org/453835,XC453835.mp3,Ya
XC453834,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-19,3:40,https://xeno-canto.org/453834,XC453834.mp3,Ya
XC453273,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:19,https://xeno-canto.org/453273,XC453273.mp3,Ya
XC453272,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:53,https://xeno-canto.org/453272,XC453272.mp3,Ya
XC453130,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:22,https://xeno-canto.org/453130,XC453130.mp3,Ya
XC453129,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,3:20,https://xeno-canto.org/453129,XC453129.mp3,Ya
XC453128,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,3:38,https://xeno-canto.org/453128,XC453128.mp3,Ya
XC453127,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,8:20,https://xeno-canto.org/453127,XC453127.mp3,Ya
XC453126,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:20,https://xeno-canto.org/453126,XC453126.mp3,Ya
XC453123,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:28,https://xeno-canto.org/453123,XC453123.mp3,Ya
XC452885,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,2:30,https://xeno-canto.org/452885,XC452885.mp3,Ya
XC452883,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,5:14,https://xeno-canto.org/452883,XC452883.mp3,Ya
XC452882,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,4:46,https://xeno-canto.org/452882,XC452882.mp3,Ya
XC452881,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:38,https://xeno-canto.org/452881,XC452881.mp3,Ya
XC452878,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2019-01-20,0:33,https://xeno-canto.org/452878,XC452878.mp3,Ya
XC452872,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,"call, flight call",david m,2019-01-19,0:58,https://xeno-canto.org/452872,XC452872.mp3,Ya
XC452868,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2019-01-19,0:45,https://xeno-canto.org/452868,XC452868.mp3,Ya
XC452399,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-31,2:13,https://xeno-canto.org/452399,XC452399.mp3,Ya
XC452398,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-31,2:14,https://xeno-canto.org/452398,XC452398.mp3,Ya
XC452397,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-31,2:01,https://xeno-canto.org/452397,XC452397.mp3,Ya
XC452396,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-31,1:05,https://xeno-canto.org/452396,XC452396.mp3,Ya
XC452223,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Mongolia,"Elsen Tasarkhai wetland, Tariat, Arkhangai",C,call,Frank Lambert,2018-06-17,0:18,https://xeno-canto.org/452223,XC452223.mp3,Ya
XC451795,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-30,2:21,https://xeno-canto.org/451795,XC451795.mp3,Ya
XC451794,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-30,0:54,https://xeno-canto.org/451794,XC451794.mp3,Ya
XC451792,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-30,2:15,https://xeno-canto.org/451792,XC451792.mp3,Ya
XC451791,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-30,7:48,https://xeno-canto.org/451791,XC451791.mp3,Ya
XC451319,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-28,1:39,https://xeno-canto.org/451319,XC451319.mp3,Ya
XC451318,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-28,0:34,https://xeno-canto.org/451318,XC451318.mp3,Ya
XC451317,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-28,2:52,https://xeno-canto.org/451317,XC451317.mp3,Ya
XC451316,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-28,0:12,https://xeno-canto.org/451316,XC451316.mp3,Ya
XC451315,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-28,0:19,https://xeno-canto.org/451315,XC451315.mp3,Ya
XC451150,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-26,3:07,https://xeno-canto.org/451150,XC451150.mp3,Ya
XC450323,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-02,2:15,https://xeno-canto.org/450323,XC450323.mp3,Ya
XC450322,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-02,2:14,https://xeno-canto.org/450322,XC450322.mp3,Ya
XC450321,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District, North Yorkshire, England",C,call,david m,2018-12-02,0:14,https://xeno-canto.org/450321,XC450321.mp3,Ya
XC447614,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2009-04-11,0:51,https://xeno-canto.org/447614,XC447614.mp3,Ya
XC446319,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2009-03-22,2:02,https://xeno-canto.org/446319,XC446319.mp3,Ya
XC446318,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2009-04-01,1:38,https://xeno-canto.org/446318,XC446318.mp3,Ya
XC446317,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2009-04-01,1:19,https://xeno-canto.org/446317,XC446317.mp3,Ya
XC445135,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Indonesia,"Anggi, Pegunungan Arfak, Papua Barat",C,call,Guido O. Keijl,2018-11-23,0:28,https://xeno-canto.org/445135,XC445135.mp3,Ya
XC444888,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-07-24,1:43,https://xeno-canto.org/444888,XC444888.mp3,Ya
XC444760,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,"call, wing beats",david m,2018-07-22,0:59,https://xeno-canto.org/444760,XC444760.mp3,Ya
XC444758,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,"call, flight call, wing beats",david m,2018-07-22,2:46,https://xeno-canto.org/444758,XC444758.mp3,Ya
XC444701,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,"call, flight call, wing beats",david m,2018-07-19,0:44,https://xeno-canto.org/444701,XC444701.mp3,Ya
XC444700,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,call,david m,2018-07-19,0:27,https://xeno-canto.org/444700,XC444700.mp3,Ya
XC444699,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,call,david m,2018-07-19,1:32,https://xeno-canto.org/444699,XC444699.mp3,Ya
XC444520,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Heslerton), North Yorkshire, England",C,call,david m,2018-07-18,2:16,https://xeno-canto.org/444520,XC444520.mp3,Ya
XC444506,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-07-17,2:12,https://xeno-canto.org/444506,XC444506.mp3,Ya
XC444107,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,song,david m,2018-07-06,1:22,https://xeno-canto.org/444107,XC444107.mp3,Ya
XC443995,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-07-03,3:24,https://xeno-canto.org/443995,XC443995.mp3,Ya
XC443843,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-06-07,1:03,https://xeno-canto.org/443843,XC443843.mp3,Ya
XC442847,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,call,Hobart WQH,2018-11-17,0:22,https://xeno-canto.org/442847,XC442847.mp3,Ya
XC442369,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-05-08,6:47,https://xeno-canto.org/442369,XC442369.mp3,Ya
XC442264,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  West Lutton), North Yorkshire, England",C,call,david m,2018-05-07,0:08,https://xeno-canto.org/442264,XC442264.mp3,Ya
XC442251,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,United Kingdom,"Ryedale District (near  Helperthorpe), North Yorkshire, England",C,call,david m,2018-05-07,8:12,https://xeno-canto.org/442251,XC442251.mp3,Ya
XC442223,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,"call, song",Hobart WQH,2018-11-14,0:57,https://xeno-canto.org/442223,XC442223.mp3,Ya
XC442219,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,Malaysia,"Stapok area of Batu Kawa, Bahagian Kuching, Sarawak",C,call,Hobart WQH,2018-11-11,0:08,https://xeno-canto.org/442219,XC442219.mp3,Ya
XC442116,Passer montanus,Burung Gereja Erasia,Eurasian Tree Sparrow,France,"Villelongue-de-la-Salanque, Pyrénées-Orientales, Occitanie",C,call,Quentin GIRAUDON,2018-11-02,0:50,https://xeno-canto.org/442116,XC442116.mp3,Ya
